State,MetalLevel,RatingAreaId,Age,IndividualRate
SD,Catastrophic,Rating Area 4,49,422.56
SD,Catastrophic,Rating Area 1,50,513.41
SD,Catastrophic,Rating Area 2,50,417.5733
SD,Catastrophic,Rating Area 3,52,457.1766
SD,Catastrophic,Rating Area 4,52,483.495
SD,Catastrophic,Rating Area 1,53,586.43
SD,Catastrophic,Rating Area 2,53,476.96
SD,Catastrophic,Rating Area 3,55,522.2866
SD,Catastrophic,Rating Area 4,55,552.35
SD,Catastrophic,Rating Area 1,56,670.66
SD,Catastrophic,Rating Area 2,56,545.4666
SD,Catastrophic,Rating Area 3,58,596.7666
SD,Catastrophic,Rating Area 4,58,631.12
SD,Catastrophic,Rating Area 2,59,608.5933
SD,Catastrophic,Rating Area 1,62,825.89
SD,Catastrophic,Rating Area 2,62,671.7233
SD,Catastrophic,Rating Area 1,63,848.6
SD,Catastrophic,Rating Area 2,63,690.19
SD,Catastrophic,Rating Area 2,64,701.41
SD,Expanded Bronze,Rating Area 3,15,291.035
SD,Expanded Bronze,Rating Area 4,15,326.76
SD,Expanded Bronze,Rating Area 1,18,394.11
SD,Expanded Bronze,Rating Area 3,20,338.905
SD,Expanded Bronze,Rating Area 4,20,380.51
SD,Expanded Bronze,Rating Area 3,22,349.38
SD,Expanded Bronze,Rating Area 4,22,392.27
SD,Expanded Bronze,Rating Area 1,25,433.39
SD,Expanded Bronze,Rating Area 2,25,350.78
SD,Expanded Bronze,Rating Area 1,28,469.22
SD,Expanded Bronze,Rating Area 1,30,489.94
SD,Expanded Bronze,Rating Area 2,30,396.55
SD,Expanded Bronze,Rating Area 1,31,500.3
SD,Expanded Bronze,Rating Area 1,33,517.13
SD,Expanded Bronze,Rating Area 2,33,418.56
SD,Expanded Bronze,Rating Area 3,36,429.745
SD,Expanded Bronze,Rating Area 4,36,482.5
SD,Expanded Bronze,Rating Area 3,38,435.33
SD,Expanded Bronze,Rating Area 4,38,488.77
SD,Expanded Bronze,Rating Area 3,39,440.92
SD,Expanded Bronze,Rating Area 4,39,495.05
SD,Expanded Bronze,Rating Area 1,41,562.03
SD,Expanded Bronze,Rating Area 1,43,585.77
SD,Expanded Bronze,Rating Area 2,43,474.11
SD,Expanded Bronze,Rating Area 3,44,488.09
SD,Expanded Bronze,Rating Area 4,44,548.01
SD,Expanded Bronze,Rating Area 1,46,647.49
SD,Expanded Bronze,Rating Area 2,46,524.075
SD,Expanded Bronze,Rating Area 1,48,705.77
SD,Expanded Bronze,Rating Area 2,48,571.245
SD,Expanded Bronze,Rating Area 3,49,596.05
SD,Expanded Bronze,Rating Area 4,49,669.22
SD,Expanded Bronze,Rating Area 1,50,770.95
SD,Expanded Bronze,Rating Area 3,52,681.995
SD,Expanded Bronze,Rating Area 4,52,765.72
SD,Expanded Bronze,Rating Area 1,53,880.59
SD,Expanded Bronze,Rating Area 2,53,712.74
SD,Expanded Bronze,Rating Area 3,55,779.125
SD,Expanded Bronze,Rating Area 4,55,874.77
SD,Expanded Bronze,Rating Area 1,56,1007.07
SD,Expanded Bronze,Rating Area 2,56,815.11
SD,Expanded Bronze,Rating Area 3,58,890.225
SD,Expanded Bronze,Rating Area 4,58,999.51
SD,Expanded Bronze,Rating Area 1,59,1123.62
SD,Expanded Bronze,Rating Area 2,59,909.445
SD,Expanded Bronze,Rating Area 1,62,1240.17
SD,Expanded Bronze,Rating Area 1,63,1274.27
SD,Expanded Bronze,Rating Area 2,63,1031.38
SD,Expanded Bronze,Rating Area 2,64,1048.14
SD,Gold,Rating Area 2,14,364.48
SD,Gold,Rating Area 1,16,509.39
SD,Gold,Rating Area 2,16,409.2666
SD,Gold,Rating Area 3,18,435.79
SD,Gold,Rating Area 4,18,465.41
SD,Gold,Rating Area 1,19,558.02
SD,Gold,Rating Area 2,19,448.3366
SD,Gold,Rating Area 2,21,476.4533
SD,Gold,Rating Area 1,23,593.01
SD,Gold,Rating Area 2,23,476.4533
SD,Gold,Rating Area 2,24,476.4533
SD,Gold,Rating Area 3,25,479.23
SD,Gold,Rating Area 4,25,511.8
SD,Gold,Rating Area 1,26,607.24
SD,Gold,Rating Area 2,26,487.8833
SD,Gold,Rating Area 3,27,500.23
SD,Gold,Rating Area 4,27,534.23
SD,Gold,Rating Area 3,28,518.8433
SD,Gold,Rating Area 4,28,554.11
SD,Gold,Rating Area 3,30,541.7566
SD,Gold,Rating Area 4,30,578.58
SD,Gold,Rating Area 3,31,553.2133
SD,Gold,Rating Area 4,31,590.815
SD,Gold,Rating Area 1,32,701.525
SD,Gold,Rating Area 2,32,563.6366
SD,Gold,Rating Area 2,35,582.2166
SD,Gold,Rating Area 4,37,631.085
SD,Gold,Rating Area 1,38,738.89
SD,Gold,Rating Area 1,40,757.865
SD,Gold,Rating Area 2,40,608.9
SD,Gold,Rating Area 3,41,621.47
SD,Gold,Rating Area 4,41,663.71
SD,Gold,Rating Area 2,45,687.99
SD,Gold,Rating Area 3,46,715.98
SD,Gold,Rating Area 4,46,764.645
SD,Gold,Rating Area 3,47,746.05
SD,Gold,Rating Area 4,47,796.76
SD,Gold,Rating Area 1,49,1011.67
SD,Gold,Rating Area 2,50,850.9333
SD,Gold,Rating Area 1,54,1266.075
SD,Gold,Rating Area 3,56,1113.5866
SD,Gold,Rating Area 4,56,1189.28
SD,Gold,Rating Area 1,57,1445.165
SD,Gold,Rating Area 2,57,1161.1033
SD,Gold,Rating Area 3,59,1242.46
SD,Gold,Rating Area 4,59,1326.91
SD,Gold,Rating Area 1,60,1609.425
SD,Gold,Rating Area 2,60,1293.0766
SD,Gold,Rating Area 1,61,1666.36
SD,Gold,Rating Area 2,61,1338.8166
SD,Gold,Rating Area 3,62,1371.3366
SD,Gold,Rating Area 4,62,1464.55
SD,Gold,Rating Area 3,63,1409.0466
SD,Gold,Rating Area 4,63,1504.82
SD,Silver,Rating Area 1,14,404.8983
SD,Silver,Rating Area 2,14,318.1127
SD,Silver,Rating Area 1,16,454.65
SD,Silver,Rating Area 2,16,357.2027
SD,Silver,Rating Area 3,18,380.5209
SD,Silver,Rating Area 4,18,416.0633
SD,Silver,Rating Area 1,19,498.0516
SD,Silver,Rating Area 2,19,391.3027
SD,Silver,Rating Area 2,21,415.84
SD,Silver,Rating Area 1,23,529.285
SD,Silver,Rating Area 2,23,415.84
SD,Silver,Rating Area 2,24,415.84
SD,Silver,Rating Area 3,25,418.4481
SD,Silver,Rating Area 4,25,457.535
SD,Silver,Rating Area 1,26,541.9816
SD,Silver,Rating Area 2,26,425.8154
SD,Silver,Rating Area 3,27,436.7854
SD,Silver,Rating Area 4,27,477.585
SD,Silver,Rating Area 3,28,453.04
SD,Silver,Rating Area 4,28,495.3583
SD,Silver,Rating Area 3,30,473.0472
SD,Silver,Rating Area 4,30,517.2333
SD,Silver,Rating Area 3,31,483.0472
SD,Silver,Rating Area 4,31,528.1683
SD,Silver,Rating Area 1,32,626.1383
SD,Silver,Rating Area 2,32,491.9363
SD,Silver,Rating Area 3,33,499.3027
SD,Silver,Rating Area 2,34,504.8254
SD,Silver,Rating Area 1,35,646.7816
SD,Silver,Rating Area 2,35,508.15
SD,Silver,Rating Area 1,38,659.4816
SD,Silver,Rating Area 1,40,676.4216
SD,Silver,Rating Area 2,40,531.439
SD,Silver,Rating Area 3,41,542.649
SD,Silver,Rating Area 4,41,593.335
SD,Silver,Rating Area 2,45,600.4681
SD,Silver,Rating Area 3,46,625.1709
SD,Silver,Rating Area 4,46,683.5666
SD,Silver,Rating Area 4,47,712.2783
SD,Silver,Rating Area 2,50,742.6854
SD,Silver,Rating Area 1,54,1130.0133
SD,Silver,Rating Area 3,56,972.3518
SD,Silver,Rating Area 4,56,1063.1766
SD,Silver,Rating Area 1,57,1289.8583
SD,Silver,Rating Area 3,59,1084.8818
SD,Silver,Rating Area 4,59,1186.2183
SD,Silver,Rating Area 1,60,1436.4716
SD,Silver,Rating Area 2,60,1128.5818
SD,Silver,Rating Area 1,61,1487.2783
SD,Silver,Rating Area 2,61,1168.5027
SD,Silver,Rating Area 3,62,1197.4136
SD,Silver,Rating Area 4,62,1309.2633
SD,Silver,Rating Area 3,63,1230.34
SD,Silver,Rating Area 4,63,1345.2633
TN,Bronze,Rating Area 1,14,231.3933
TN,Bronze,Rating Area 2,14,243.71
TN,Bronze,Rating Area 7,14,204.76
TN,Bronze,Rating Area 8,14,232.23
TN,Bronze,Rating Area 5,15,249.49
TN,Bronze,Rating Area 6,15,262.98
TN,Bronze,Rating Area 1,16,259.8266
TN,Bronze,Rating Area 5,17,265.07
TN,Bronze,Rating Area 3,18,275.22
TN,Bronze,Rating Area 4,18,279.8525
TN,Bronze,Rating Area 1,19,284.63
TN,Bronze,Rating Area 2,19,299.7814
TN,Bronze,Rating Area 7,19,251.87
TN,Bronze,Rating Area 5,20,290.52
TN,Bronze,Rating Area 6,20,306.23
TN,Bronze,Rating Area 1,21,302.4766
TN,Bronze,Rating Area 2,21,318.5757
TN,Bronze,Rating Area 7,21,267.66
TN,Bronze,Rating Area 8,21,303.57
TN,Bronze,Rating Area 5,22,299.51
TN,Bronze,Rating Area 6,22,315.7022
TN,Bronze,Rating Area 1,23,302.4766
TN,Bronze,Rating Area 2,23,318.5757
TN,Bronze,Rating Area 7,23,267.66
TN,Bronze,Rating Area 8,23,303.57
TN,Bronze,Rating Area 1,24,302.4766
TN,Bronze,Rating Area 2,24,318.5757
TN,Bronze,Rating Area 7,24,267.66
TN,Bronze,Rating Area 8,24,303.57
TN,Bronze,Rating Area 3,25,302.65
TN,Bronze,Rating Area 4,25,307.7462
TN,Bronze,Rating Area 1,26,309.7333
TN,Bronze,Rating Area 7,26,274.08
TN,Bronze,Rating Area 4,27,321.2325
TN,Bronze,Rating Area 3,28,327.67
TN,Bronze,Rating Area 4,28,333.1862
TN,Bronze,Rating Area 5,29,335.15
TN,Bronze,Rating Area 6,29,353.2711
TN,Bronze,Rating Area 3,30,342.14
TN,Bronze,Rating Area 4,30,347.9
TN,Bronze,Rating Area 3,31,349.375
TN,Bronze,Rating Area 4,31,355.255
TN,Bronze,Rating Area 1,32,357.83
TN,Bronze,Rating Area 2,32,376.8742
TN,Bronze,Rating Area 7,32,316.64
TN,Bronze,Rating Area 3,33,361.13
TN,Bronze,Rating Area 4,33,367.2087
TN,Bronze,Rating Area 1,34,367.2066
TN,Bronze,Rating Area 2,34,386.75
TN,Bronze,Rating Area 7,34,324.94
TN,Bronze,Rating Area 8,34,368.53
TN,Bronze,Rating Area 1,35,369.6233
TN,Bronze,Rating Area 2,35,389.3
TN,Bronze,Rating Area 7,35,327.08
TN,Bronze,Rating Area 8,35,370.96
TN,Bronze,Rating Area 5,36,368.4
TN,Bronze,Rating Area 6,36,388.3122
TN,Bronze,Rating Area 2,37,394.3971
TN,Bronze,Rating Area 7,37,331.36
TN,Bronze,Rating Area 8,37,375.82
TN,Bronze,Rating Area 6,38,393.3644
TN,Bronze,Rating Area 5,39,377.98
TN,Bronze,Rating Area 6,39,398.4155
TN,Bronze,Rating Area 1,40,386.5666
TN,Bronze,Rating Area 2,40,407.14
TN,Bronze,Rating Area 7,40,342.07
TN,Bronze,Rating Area 3,41,392.48
TN,Bronze,Rating Area 4,41,399.09
TN,Bronze,Rating Area 5,42,396.85
TN,Bronze,Rating Area 3,43,409.06
TN,Bronze,Rating Area 4,43,415.9462
TN,Bronze,Rating Area 5,44,418.42
TN,Bronze,Rating Area 6,44,441.0355
TN,Bronze,Rating Area 1,45,436.7733
TN,Bronze,Rating Area 2,45,460.0228
TN,Bronze,Rating Area 7,45,386.5
TN,Bronze,Rating Area 8,45,438.36
TN,Bronze,Rating Area 3,46,452.17
TN,Bronze,Rating Area 4,46,459.78
TN,Bronze,Rating Area 2,47,497.9357
TN,Bronze,Rating Area 7,47,418.35
TN,Bronze,Rating Area 8,47,474.48
TN,Bronze,Rating Area 3,48,492.86
TN,Bronze,Rating Area 4,48,501.1587
TN,Bronze,Rating Area 5,49,510.96
TN,Bronze,Rating Area 6,49,538.5866
TN,Bronze,Rating Area 1,50,540.2233
TN,Bronze,Rating Area 2,50,568.9785
TN,Bronze,Rating Area 7,50,478.04
TN,Bronze,Rating Area 8,50,542.18
TN,Bronze,Rating Area 5,51,558.59
TN,Bronze,Rating Area 6,51,588.7833
TN,Bronze,Rating Area 3,52,588.42
TN,Bronze,Rating Area 4,52,598.3262
TN,Bronze,Rating Area 1,53,617.05
TN,Bronze,Rating Area 2,53,649.8957
TN,Bronze,Rating Area 7,53,546.03
TN,Bronze,Rating Area 8,53,619.28
TN,Bronze,Rating Area 6,54,674.0222
TN,Bronze,Rating Area 3,55,672.22
TN,Bronze,Rating Area 2,56,743.2385
TN,Bronze,Rating Area 8,56,708.23
TN,Bronze,Rating Area 6,57,769.3655
TN,Bronze,Rating Area 8,59,790.19
TN,Bronze,Rating Area 5,60,812.87
TN,Bronze,Rating Area 6,60,856.8133
TN,Bronze,Rating Area 5,61,841.62
TN,Bronze,Rating Area 6,61,887.12
TN,Bronze,Rating Area 1,62,869.0133
TN,Bronze,Rating Area 2,62,915.27
TN,Bronze,Rating Area 7,62,768.99
TN,Bronze,Rating Area 8,62,872.16
TN,Bronze,Rating Area 2,63,940.4385
TN,Bronze,Rating Area 7,63,790.13
TN,Bronze,Rating Area 8,63,896.14
TN,Catastrophic,Rating Area 4,14,201.73
TN,Catastrophic,Rating Area 6,15,213.63
TN,Catastrophic,Rating Area 6,17,226.96
TN,Catastrophic,Rating Area 4,18,240.755
TN,Catastrophic,Rating Area 4,21,263.7
TN,Catastrophic,Rating Area 4,23,263.7
TN,Catastrophic,Rating Area 4,24,263.7
TN,Catastrophic,Rating Area 6,25,257.48
TN,Catastrophic,Rating Area 4,26,270.025
TN,Catastrophic,Rating Area 6,28,278.77
TN,Catastrophic,Rating Area 4,30,299.295
TN,Catastrophic,Rating Area 4,31,305.625
TN,Catastrophic,Rating Area 6,36,315.44
TN,Catastrophic,Rating Area 4,37,326.455
TN,Catastrophic,Rating Area 4,41,343.33
TN,Catastrophic,Rating Area 6,42,339.8
TN,Catastrophic,Rating Area 6,44,358.27
TN,Catastrophic,Rating Area 4,46,395.545
TN,Catastrophic,Rating Area 4,47,412.16
TN,Catastrophic,Rating Area 4,50,470.96
TN,Catastrophic,Rating Area 6,52,500.6
TN,Catastrophic,Rating Area 4,53,537.94
TN,Catastrophic,Rating Area 6,55,571.9
TN,Catastrophic,Rating Area 4,62,757.6
TN,Gold,Rating Area 5,14,650.13
TN,Gold,Rating Area 3,15,530.865
TN,Gold,Rating Area 4,15,563.7745
TN,Gold,Rating Area 3,16,547.43
TN,Gold,Rating Area 4,16,581.3718
TN,Gold,Rating Area 2,17,633.3727
TN,Gold,Rating Area 7,17,672.12
TN,Gold,Rating Area 8,17,762.29
TN,Gold,Rating Area 6,18,577.904
TN,Gold,Rating Area 3,20,618.17
TN,Gold,Rating Area 4,20,656.4972
TN,Gold,Rating Area 5,21,849.84
TN,Gold,Rating Area 6,21,632.9746
TN,Gold,Rating Area 4,22,676.7981
TN,Gold,Rating Area 8,22,861.35
TN,Gold,Rating Area 5,23,849.84
TN,Gold,Rating Area 5,24,849.84
TN,Gold,Rating Area 6,24,632.9746
TN,Gold,Rating Area 1,25,729.81
TN,Gold,Rating Area 7,25,762.5
TN,Gold,Rating Area 3,26,652.585
TN,Gold,Rating Area 4,26,693.0427
TN,Gold,Rating Area 5,27,890.63
TN,Gold,Rating Area 6,27,663.3546
TN,Gold,Rating Area 6,28,688.0446
TN,Gold,Rating Area 2,29,800.8427
TN,Gold,Rating Area 7,29,849.84
TN,Gold,Rating Area 8,29,963.85
TN,Gold,Rating Area 1,30,825.035
TN,Gold,Rating Area 6,31,733.6173
TN,Gold,Rating Area 1,33,870.83
TN,Gold,Rating Area 2,33,857.379
TN,Gold,Rating Area 7,33,909.83
TN,Gold,Rating Area 5,34,1031.71
TN,Gold,Rating Area 6,34,768.43
TN,Gold,Rating Area 5,35,1038.5
TN,Gold,Rating Area 3,36,783.865
TN,Gold,Rating Area 4,36,832.4618
TN,Gold,Rating Area 5,37,1052.1
TN,Gold,Rating Area 6,37,783.62
TN,Gold,Rating Area 3,38,794.06
TN,Gold,Rating Area 4,38,843.2927
TN,Gold,Rating Area 3,39,804.255
TN,Gold,Rating Area 4,39,854.1236
TN,Gold,Rating Area 6,41,824.13
TN,Gold,Rating Area 2,42,948.2718
TN,Gold,Rating Area 7,42,1006.28
TN,Gold,Rating Area 8,42,1141.29
TN,Gold,Rating Area 1,43,986.41
TN,Gold,Rating Area 2,43,971.1718
TN,Gold,Rating Area 7,43,1030.59
TN,Gold,Rating Area 3,44,890.29
TN,Gold,Rating Area 4,44,945.49
TN,Gold,Rating Area 5,45,1227.17
TN,Gold,Rating Area 1,46,1090.355
TN,Gold,Rating Area 5,47,1328.3
TN,Gold,Rating Area 6,47,989.338
TN,Gold,Rating Area 1,48,1188.485
TN,Gold,Rating Area 2,48,1170.13
TN,Gold,Rating Area 7,48,1241.72
TN,Gold,Rating Area 8,48,1408.31
TN,Gold,Rating Area 3,49,1087.215
TN,Gold,Rating Area 4,49,1154.62
TN,Gold,Rating Area 6,50,1130.4906
TN,Gold,Rating Area 8,52,1681.36
TN,Gold,Rating Area 1,53,1482.88
TN,Gold,Rating Area 5,54,1814.41
TN,Gold,Rating Area 3,55,1421.155
TN,Gold,Rating Area 4,55,1509.2672
TN,Gold,Rating Area 1,56,1695.865
TN,Gold,Rating Area 2,56,1669.6745
TN,Gold,Rating Area 7,56,1771.82
TN,Gold,Rating Area 5,57,2071.06
TN,Gold,Rating Area 6,57,1542.5546
TN,Gold,Rating Area 3,58,1623.815
TN,Gold,Rating Area 4,58,1724.4881
TN,Gold,Rating Area 1,59,1892.13
TN,Gold,Rating Area 2,59,1862.9036
TN,Gold,Rating Area 7,59,1976.87
TN,Gold,Rating Area 8,59,2242.09
TN,Gold,Rating Area 3,60,1729.605
TN,Gold,Rating Area 5,61,2388.05
TN,Gold,Rating Area 1,63,2145.815
TN,Gold,Rating Area 7,63,2241.93
TN,Gold,Rating Area 1,64,2180.71
TN,Gold,Rating Area 2,64,2147.01
TN,Gold,Rating Area 7,64,2278.38
TN,Gold,Rating Area 8,64,2584.05
TN,Silver,Rating Area 5,14,399.89
TN,Silver,Rating Area 3,15,377.37
TN,Silver,Rating Area 4,15,354.2028
TN,Silver,Rating Area 3,16,389.15
TN,Silver,Rating Area 4,16,365.2571
TN,Silver,Rating Area 2,17,378.4666
TN,Silver,Rating Area 7,17,413.42
TN,Silver,Rating Area 8,17,468.89
TN,Silver,Rating Area 6,18,388.652
TN,Silver,Rating Area 3,20,439.434
TN,Silver,Rating Area 4,20,412.46
TN,Silver,Rating Area 5,21,522.735
TN,Silver,Rating Area 8,22,529.82
TN,Silver,Rating Area 5,24,522.735
TN,Silver,Rating Area 1,25,436.5375
TN,Silver,Rating Area 3,26,463.898
TN,Silver,Rating Area 4,26,435.42
TN,Silver,Rating Area 5,27,547.83
TN,Silver,Rating Area 6,27,446.121
TN,Silver,Rating Area 6,28,462.724
TN,Silver,Rating Area 2,29,478.5366
TN,Silver,Rating Area 7,29,522.73
TN,Silver,Rating Area 8,29,592.87
TN,Silver,Rating Area 1,30,493.4925
TN,Silver,Rating Area 6,31,493.372
TN,Silver,Rating Area 3,32,535.932
TN,Silver,Rating Area 1,33,520.8875
TN,Silver,Rating Area 2,33,512.32
TN,Silver,Rating Area 7,33,559.63
TN,Silver,Rating Area 5,34,634.6
TN,Silver,Rating Area 6,34,516.785
TN,Silver,Rating Area 5,35,638.78
TN,Silver,Rating Area 3,36,557.22
TN,Silver,Rating Area 4,36,523.0142
TN,Silver,Rating Area 5,37,647.145
TN,Silver,Rating Area 6,37,527.003
TN,Silver,Rating Area 3,38,564.47
TN,Silver,Rating Area 4,38,529.8157
TN,Silver,Rating Area 3,39,571.72
TN,Silver,Rating Area 4,39,536.6214
TN,Silver,Rating Area 6,41,554.246
TN,Silver,Rating Area 2,42,566.6316
TN,Silver,Rating Area 7,42,618.965
TN,Silver,Rating Area 8,42,702.01
TN,Silver,Rating Area 1,43,590.02
TN,Silver,Rating Area 2,43,580.3166
TN,Silver,Rating Area 7,43,633.905
TN,Silver,Rating Area 3,44,632.876
TN,Silver,Rating Area 4,44,594.0257
TN,Silver,Rating Area 5,45,754.825
TN,Silver,Rating Area 1,46,652.1975
TN,Silver,Rating Area 5,47,817.035
TN,Silver,Rating Area 6,47,665.349
TN,Silver,Rating Area 1,48,710.8925
TN,Silver,Rating Area 2,48,699.2033
TN,Silver,Rating Area 7,48,763.77
TN,Silver,Rating Area 8,48,866.255
TN,Silver,Rating Area 3,49,772.862
TN,Silver,Rating Area 4,49,725.4157
TN,Silver,Rating Area 6,50,760.279
TN,Silver,Rating Area 8,52,1034.21
TN,Silver,Rating Area 1,53,886.985
TN,Silver,Rating Area 5,54,1116.035
TN,Silver,Rating Area 3,55,1010.246
TN,Silver,Rating Area 4,55,948.2271
TN,Silver,Rating Area 1,56,1014.38
TN,Silver,Rating Area 2,56,997.6983
TN,Silver,Rating Area 7,56,1089.84
TN,Silver,Rating Area 5,57,1273.905
TN,Silver,Rating Area 6,57,1037.402
TN,Silver,Rating Area 3,58,1154.31
TN,Silver,Rating Area 4,58,1083.4442
TN,Silver,Rating Area 1,59,1131.775
TN,Silver,Rating Area 2,59,1113.1666
TN,Silver,Rating Area 7,59,1215.965
TN,Silver,Rating Area 8,59,1379.125
TN,Silver,Rating Area 3,60,1229.512
TN,Silver,Rating Area 4,60,1154.03
TN,Silver,Rating Area 6,62,1223.002
TN,Silver,Rating Area 1,63,1283.52
TN,Silver,Rating Area 1,64,1304.39
TN,Silver,Rating Area 2,64,1282.9233
TN,Silver,Rating Area 7,64,1401.42
TN,Silver,Rating Area 8,64,1589.46
TX,Bronze,Rating Area 11,14,220.178
TX,Bronze,Rating Area 14,14,231.0425
TX,Bronze,Rating Area 16,14,212.9375
TX,Bronze,Rating Area 20,14,234.97
TX,Bronze,Rating Area 23,14,225.1166
TX,Bronze,Rating Area 5,14,180.2375
TX,Bronze,Rating Area 6,14,222.556
TX,Bronze,Rating Area 10,15,228.642
TX,Bronze,Rating Area 12,15,238.2666
TX,Bronze,Rating Area 17,15,237.3275
TX,Bronze,Rating Area 25,15,260.07
TX,Bronze,Rating Area 3,15,229.838
TX,Bronze,Rating Area 4,15,246.216
TX,Bronze,Rating Area 9,15,199.95
TX,Bronze,Rating Area 10,16,235.782
TX,Bronze,Rating Area 11,16,247.23
TX,Bronze,Rating Area 16,16,239.1025
TX,Bronze,Rating Area 22,16,250.99
TX,Bronze,Rating Area 25,16,268.1866
TX,Bronze,Rating Area 3,16,237.013
TX,Bronze,Rating Area 9,16,206.19
TX,Bronze,Rating Area 12,17,253.14
TX,Bronze,Rating Area 17,17,252.1475
TX,Bronze,Rating Area 19,17,231.0337
TX,Bronze,Rating Area 2,17,261.0025
TX,Bronze,Rating Area 21,17,258.6075
TX,Bronze,Rating Area 24,17,238.306
TX,Bronze,Rating Area 8,17,267.75
TX,Bronze,Rating Area 1,18,263.76
TX,Bronze,Rating Area 13,18,264.4675
TX,Bronze,Rating Area 15,18,226.87
TX,Bronze,Rating Area 18,18,284.7633
TX,Bronze,Rating Area 20,18,280.4233
TX,Bronze,Rating Area 23,18,268.67
TX,Bronze,Rating Area 11,19,270.834
TX,Bronze,Rating Area 14,19,284.2
TX,Bronze,Rating Area 16,19,261.925
TX,Bronze,Rating Area 22,19,274.95
TX,Bronze,Rating Area 5,19,221.7025
TX,Bronze,Rating Area 10,20,266.25
TX,Bronze,Rating Area 12,20,277.4533
TX,Bronze,Rating Area 25,20,302.84
TX,Bronze,Rating Area 3,20,267.64
TX,Bronze,Rating Area 4,20,286.712
TX,Bronze,Rating Area 9,20,232.8342
TX,Bronze,Rating Area 11,21,287.816
TX,Bronze,Rating Area 14,21,302.015
TX,Bronze,Rating Area 26,21,282.4966
TX,Bronze,Rating Area 5,21,235.61
TX,Bronze,Rating Area 6,21,290.924
TX,Bronze,Rating Area 12,22,286.0333
TX,Bronze,Rating Area 17,22,284.91
TX,Bronze,Rating Area 21,22,292.2125
TX,Bronze,Rating Area 3,22,275.921
TX,Bronze,Rating Area 4,22,295.578
TX,Bronze,Rating Area 11,23,287.816
TX,Bronze,Rating Area 14,23,302.015
TX,Bronze,Rating Area 16,23,278.35
TX,Bronze,Rating Area 22,23,292.19
TX,Bronze,Rating Area 5,23,235.61
TX,Bronze,Rating Area 11,24,287.816
TX,Bronze,Rating Area 14,24,302.015
TX,Bronze,Rating Area 16,24,278.35
TX,Bronze,Rating Area 26,24,282.4966
TX,Bronze,Rating Area 5,24,235.61
TX,Bronze,Rating Area 6,24,290.924
TX,Bronze,Rating Area 1,25,290.055
TX,Bronze,Rating Area 13,25,290.8225
TX,Bronze,Rating Area 15,25,249.4825
TX,Bronze,Rating Area 18,25,313.1466
TX,Bronze,Rating Area 19,25,262.1
TX,Bronze,Rating Area 2,25,296.0975
TX,Bronze,Rating Area 20,25,308.3766
TX,Bronze,Rating Area 7,25,286.9025
TX,Bronze,Rating Area 10,26,281.068
TX,Bronze,Rating Area 11,26,294.722
TX,Bronze,Rating Area 16,26,285.03
TX,Bronze,Rating Area 22,26,299.2025
TX,Bronze,Rating Area 25,26,319.7
TX,Bronze,Rating Area 9,26,245.7957
TX,Bronze,Rating Area 15,27,260.4125
TX,Bronze,Rating Area 18,27,326.87
TX,Bronze,Rating Area 20,27,321.89
TX,Bronze,Rating Area 23,27,308.3933
TX,Bronze,Rating Area 26,27,296.0544
TX,Bronze,Rating Area 6,27,304.888
TX,Bronze,Rating Area 1,28,314.0325
TX,Bronze,Rating Area 13,28,314.8675
TX,Bronze,Rating Area 15,28,270.105
TX,Bronze,Rating Area 18,28,339.0333
TX,Bronze,Rating Area 20,28,333.87
TX,Bronze,Rating Area 23,28,319.87
TX,Bronze,Rating Area 12,29,320.07
TX,Bronze,Rating Area 17,29,318.8125
TX,Bronze,Rating Area 19,29,292.1212
TX,Bronze,Rating Area 21,29,326.9825
TX,Bronze,Rating Area 24,29,301.316
TX,Bronze,Rating Area 8,29,338.545
TX,Bronze,Rating Area 1,30,327.9
TX,Bronze,Rating Area 13,30,328.77
TX,Bronze,Rating Area 15,30,282.03
TX,Bronze,Rating Area 18,30,354.0066
TX,Bronze,Rating Area 20,30,348.6133
TX,Bronze,Rating Area 13,31,335.725
TX,Bronze,Rating Area 15,31,287.995
TX,Bronze,Rating Area 18,31,361.4866
TX,Bronze,Rating Area 20,31,355.9833
TX,Bronze,Rating Area 23,31,341.0566
TX,Bronze,Rating Area 6,31,337.18
TX,Bronze,Rating Area 11,32,340.484
TX,Bronze,Rating Area 14,32,357.285
TX,Bronze,Rating Area 16,32,329.285
TX,Bronze,Rating Area 22,32,345.66
TX,Bronze,Rating Area 9,32,283.9614
TX,Bronze,Rating Area 1,33,346.1025
TX,Bronze,Rating Area 13,33,347.02
TX,Bronze,Rating Area 18,33,373.6533
TX,Bronze,Rating Area 19,33,312.7475
TX,Bronze,Rating Area 2,33,353.315
TX,Bronze,Rating Area 24,33,322.592
TX,Bronze,Rating Area 7,33,342.3375
TX,Bronze,Rating Area 11,34,349.408
TX,Bronze,Rating Area 14,34,366.6475
